fixed acidity,volatile acidity,citric acid,pH,sulphates,alcohol,quality,wine_type,residual_sugar_density_mean,chlorides_density_ratio,sulfur_dioxide_mean
-0.2688378574014801,-1.0786709977353384,0.22462884600320127,-0.780193507674945,0.1512732310852267,0.46886585110315954,7.0,white,-0.28825386349298354,-0.0449496536253232,0.8309271362684767
-0.9106302929816144,-0.16769984413526695,0.017713462474377873,0.35938187429403734,-0.6635586003466828,-0.3287274784107927,5.0,white,-0.750078115814022,0.10253177765880597,0.8220983705635103
1.4791306464243854,-0.6121613037533157,0.22462884600320127,-0.9068129945603878,-1.1800806239037605,0.12203264376847789,5.0,white,-0.8207839237454699,0.7971646634731598,-0.99798130469553
-0.3722989703199755,-0.8425242653978955,1.1212621746281035,-1.7298396593157646,1.7027147239679405,-1.603078842073396,6.0,white,1.7041515176583228,-0.10522328222327572,0.8879091994477699
-0.06583650822099203,-0.6883238045235228,0.0866852569839858,-0.21040581669045383,0.46248094126301587,-0.8972403857701153,6.0,white,0.08847040220533336,-6.259526731101721,0.19400836245793737
-0.690941893030084,1.1783091887158454,-0.8099480716409164,-0.27371556013317383,-1.005452637097853,-1.1938002743162914,6.0,white,-0.5518955230382593,-0.5190694761435841,-0.22795472491224267
-0.4771125543560316,2.24428078066117,-1.9824685783042502,1.878815716919351,-0.16812508894893843,1.4439461562589802,5.0,red,0.49762330254387527,2.2668308600898563,-1.9520835765759295
-0.4771125543560316,-1.0786709977353384,0.22462884600320127,1.3090280259348597,1.9769961307277677,-0.23697260520012553,7.0,white,-0.6027602296035217,0.49965642077136224,0.7524978102724575
-0.2688378574014801,-0.999294851967115,2.7076134483490844,-2.3629370937429783,-0.16812508894893843,-0.8972403857701153,6.0,white,1.7305879108810818,-0.5278085363636296,-0.13511655814471465
-1.4877228097666715,-0.4244102108313488,-0.25817371556405344,0.8658598218358085,-0.6635586003466828,0.29691895004418906,7.0,white,-0.1162202584070795,1.4990033971524983,0.7848866613495367
-0.3722989703199755,-0.16769984413526695,0.22462884600320127,-0.716883764232225,0.1512732310852267,-0.995141609292709,6.0,white,-0.5656584119171353,-7.901813971316559,0.6870037811242402
-1.136507905900772,-0.9205829495135419,0.0866852569839858,0.5493111046222029,-0.5795690907891969,0.9680184942374382,7.0,white,-1.099334335451176,0.5035557305494992,0.5520597229274821
2.1905637685170345,1.7853596449392393,2.2937826812914377,-1.223361711773996,0.38542394783412165,-0.5147435081410543,5.0,red,0.4723905042992597,0.27489611989940466,-1.835116628949561
-0.800033711939417,1.2408078734961425,-1.2927506332081715,1.245718282492137,1.7027147239679405,0.46886585110315954,6.0,red,-0.15209024174205027,3.0695482080558896,-0.557376220094068
0.32536912693029224,0.3256126185774333,0.7764032020800643,0.6759305915076457,1.2072812125701977,-0.7042044742744321,6.0,red,0.08984593932319929,1.7047530086591758,-0.5381570117669358
0.1321519461407385,1.9600894518555507,-1.9824685783042502,1.9421254603620708,0.46248094126301587,-0.6090354178895807,6.0,red,0.10736456885296625,1.3743355802893298,-0.5266290815122193
-0.5833144381101123,0.5963080614200235,-0.6720044826217008,-0.5269545339040594,0.7659076377464547,-1.1938002743162914,5.0,white,-0.07668175844112393,2.379044262530152,0.7614952677821782
0.03376880996032963,-0.0956227293488312,-0.4650890990928772,-0.5269545339040594,-1.005452637097853,-0.8972403857701153,5.0,white,0.896712575907888,-0.4059700078090666,0.3812229525871993
0.03376880996032963,0.794336795784092,-0.6030326881120929,-0.4636447904613394,0.38542394783412165,1.824309658885735,7.0,white,-0.6022431502342923,0.6617532370403484,-0.16069855685408935
-0.5833144381101123,-0.9205829495135419,1.2592057636473193,-1.7931494027584873,0.9148228274469904,-1.603078842073396,6.0,white,2.039416427530317,0.017297671152297012,1.4878446179959381
-1.981301690661396,2.24428078066117,-0.8789198661505244,2.511913151346565,0.6907591890131186,0.46886585110315954,5.0,red,-0.5160267926533334,-10.580846865364759,-1.3973538678010762
-0.690941893030084,0.39402031975964497,-0.5340608936024852,-0.716883764232225,0.6151425226259747,-1.1938002743162914,5.0,white,0.39537806299418354,-0.6906483487775837,0.7055596812493005
-0.9106302929816144,-0.5366105565817884,1.535092941685751,-0.21040581669045383,1.3509093467769486,-0.05589531550614633,5.0,white,0.13841766637532524,7.327314912261759,1.1973806562615885
1.0547922161870804,-0.6883238045235228,1.1902339691377115,-0.9701227380031106,-1.1800806239037605,-0.05589531550614633,6.0,white,-0.758622502904235,-0.2728672819736703,-0.7540812259661483
0.03376880996032963,2.24428078066117,-2.189383961833074,1.6255767431484651,-0.16812508894893843,-1.093988753003348,5.0,red,0.02063113190279553,1.2679200380693336,-1.3760024028782158
-1.022773729435465,-0.8425242653978955,0.5694878185512409,0.16945264396587453,0.5390517674599248,1.2087495960180217,6.0,red,-0.9599013071452367,-0.5183267673968064,0.8221196651228051
-0.690941893030084,-1.2394615362653953,-0.05125833203523005,0.8025500783930885,-0.4133139471536313,0.03345546891740806,5.0,white,-0.03352996764070017,11.048129701281843,0.778021979755162
0.2293425300766009,-0.999294851967115,-0.5340608936024852,0.8658598218358085,0.1512732310852267,-0.42131272374857354,6.0,white,0.360283072238043,0.04769896067437557,1.2821864946836916
-1.022773729435465,-1.0786709977353384,0.43154422953202504,-0.4003350470186166,-0.2493055634993121,1.5977926612138122,6.0,white,-1.117196849260405,0.5893544878490371,0.054821737757219824
0.8785625947209538,0.39402031975964497,0.8453749965896722,0.4860013611794801,0.9148228274469904,0.8043254054748782,6.0,red,-0.2149971628387983,6.921496685213994,-1.9250912040467676
0.1321519461407385,-0.38730555737706385,0.9833185856088881,-1.1600519683312733,-0.007375246244264729,-1.4992139927413137,5.0,white,2.1988053941206234,-0.039127634267341824,1.712731741681444
1.141475492890763,0.6627819596650789,0.43154422953202504,0.5493111046222029,1.3509093467769486,0.29691895004418906,6.0,red,0.20895027921702336,1.7930280479129852,-0.5205968572429147
-0.5833144381101123,-0.5366105565817884,-0.3271455100736614,-0.14709607324773102,-0.2493055634993121,-0.3287274784107927,6.0,white,1.7077648084927906,0.49511484523973137,0.34236953087799543
2.0378329601902063,1.1783091887158454,0.1556570514935937,0.4226916177367601,-0.007375246244264729,0.20984949014485474,6.0,red,0.44738863284098296,1.0165002344015905,-2.0551369919776072
-1.981301690661396,-0.0956227293488312,0.43154422953202504,0.7392403349503657,-0.4961568332803374,1.0488932220150284,6.0,white,0.2859369870488824,2.221461899331677,0.8039347637393148
2.1905637685170345,1.302894022698066,0.43154422953202504,-0.4636447904613394,1.9769961307277677,1.3661465434122626,7.0,red,-0.11673733777630882,1.6696465788697807,-0.4134168999385378
1.6427715303017485,2.24428078066117,-1.2927506332081715,1.3723377693775796,-0.007375246244264729,0.88649933952591,5.0,red,0.5424656488933413,1.0444069963259526,-2.198306779320866
-0.2688378574014801,-0.999294851967115,0.5694878185512409,-1.5399104289876018,0.30787457411045555,0.03345546891740806,6.0,white,0.5523303473049035,0.3576606268593866,0.27368172078271
0.32536912693029224,-1.2394615362653953,1.1902339691377115,0.04283315708043175,-0.4133139471536313,0.6379705241159335,6.0,white,-0.9014673875816033,-0.07574033832093803,0.07367009889406734
1.5613685468422007,0.2567037576085884,0.8453749965896722,-0.21040581669045383,-0.33103271202982615,-0.5147435081410543,6.0,white,-0.2623063102661817,-3.194258639862142,-0.6912782165527576
-0.3722989703199755,-0.6121613037533157,-0.12023012654483797,-1.1600519683312733,0.5390517674599248,0.7214860881979338,8.0,white,-0.6010106894078454,0.5948368421122324,1.2633195123589265
-1.022773729435465,-1.2394615362653953,-0.3271455100736614,2.7651521251174502,-0.7481334073745161,-1.4992139927413137,5.0,white,1.476436320194562,0.32281417419006253,1.1103627346936757
-0.800033711939417,-0.4616618137916114,-0.7409762771313088,-1.0334324814458307,-1.5370603502219686,0.20984949014485474,6.0,white,-0.6472015864519327,1.076081254524044,0.06423788088892653
1.141475492890763,1.667043399961573,-1.2927506332081715,-0.3370253035758966,0.7659076377464547,-1.2945951762025356,6.0,red,0.32862817722662097,1.6265529137620498,-0.8947353065984942
1.0547922161870804,-1.158722693290414,0.017713462474377873,-0.5269545339040594,0.46248094126301587,-0.8972403857701153,5.0,white,-0.5081419347487725,0.7244689385247136,-0.40966213388585115
2.1905637685170345,0.9882821710854653,0.7764032020800643,-0.3370253035758966,1.7718683908090542,0.29691895004418906,6.0,red,0.2154301076804015,2.2211479059690853,-0.37761965259501373
-1.136507905900772,1.1153924494252376,-2.189383961833074,2.258674177575679,0.5390517674599248,1.6738569505407233,6.0,red,-0.5967962275593279,-1.1844463890952575,-1.1139795263549737
-1.022773729435465,-0.999294851967115,0.3625724350224171,-0.27371556013317383,-0.16812508894893843,0.38325363781073213,6.0,white,-0.7853732880831568,0.573375268077525,-0.16969601436380996
-0.9106302929816144,-0.3135324932901481,1.7420083252145742,-0.3370253035758966,-1.3572580142888455,0.88649933952591,6.0,white,-1.1836593294950497,0.32658076253680524,0.3271725992419764
0.7889736738465205,-1.0786709977353384,0.3625724350224171,-0.02047658636228824,-0.08748402352748035,-0.42131272374857354,6.0,white,-0.19733483054258116,3.4893120395734574,0.571901577866204
-0.4771125543560316,-0.6883238045235228,-0.3961173045832693,0.8658598218358085,0.6151425226259747,-0.42131272374857354,6.0,white,-0.6231748890855155,0.9520814455545953,-0.21161498515414168
-0.166694756321482,1.9600894518555507,-2.1204121673234657,0.7392403349503657,0.07220822380429186,0.29691895004418906,6.0,red,-0.22388543420849105,6.066341208829877,-1.1106742868317894
-1.4877228097666715,-1.0786709977353384,-0.3961173045832693,-0.9701227380031106,0.1512732310852267,1.5211585966208772,6.0,white,-1.1778672695906132,0.8296256874547728,-0.3060682508294067
-1.608298390231884,-0.8425242653978955,-0.5340608936024852,0.4860013611794801,-1.8118593132493437,0.88649933952591,7.0,white,-0.6852208465335722,1.0507644092270496,0.6179707081220682
0.2293425300766009,-0.7651080468713238,-0.12023012654483797,0.6759305915076457,-0.4961568332803374,-0.8972403857701153,6.0,white,0.5857617689352463,-0.4884324428710433,1.2278948552411937
-1.3689336000343582,1.843964304636722,-1.4306942222273875,2.0687449472475135,1.0619329400721311,0.38325363781073213,6.0,red,-0.34663130431005534,12.67384926322279,-1.02401971729185
-0.5833144381101123,0.3256126185774333,0.0866852569839858,-0.27371556013317383,-1.1800806239037605,0.6379705241159335,6.0,white,-0.7203158372896951,0.7646782623693533,-0.2647340877633959
-0.166694756321482,1.425850250070176,-0.12023012654483797,0.16945264396587453,1.9769961307277677,0.03345546891740806,6.0,red,0.07582513723472234,1.9206474019775328,-0.8352375367082876
0.7889736738465205,1.2408078734961425,0.2936006405128092,-0.8435032511176678,0.07220822380429186,-0.7042044742744321,5.0,white,0.6654700586795202,-0.09504256348067981,0.6650341580726019
-0.06583650822099203,0.5293610353635356,0.017713462474377873,0.35938187429403734,-0.2493055634993121,0.7214860881979338,7.0,red,-0.2685564648932309,-2.0684386461548008,-1.5190443074470559
-0.9106302929816144,-1.3208994255379891,-0.3271455100736614,-0.6535740207895022,-1.1800806239037605,-1.2945951762025356,6.0,white,0.7801026499902397,-2.0197731444239886,0.4789731060190351
-1.136507905900772,-0.3135324932901481,-0.3271455100736614,-0.21040581669045383,-0.6635586003466828,1.824309658885735,7.0,white,0.9335000016380942,4.189124135809531,0.3390642913548112
0.7889736738465205,1.1153924494252376,0.017713462474377873,-0.14709607324773102,0.2298264871614283,-0.8972403857701153,5.0,red,-0.025760573129317288,1.930695132048306,-0.022771460967863866
-0.2688378574014801,-0.6883238045235228,0.017713462474377873,-0.9068129945603878,-0.007375246244264729,0.03345546891740806,6.0,white,0.29858099906944846,6.451761387382139,0.882396174615887
2.1905637685170345,0.2567037576085884,1.0522903801184955,0.04283315708043175,1.7718683908090542,1.287750759137595,6.0,red,-0.06137139030464217,1.7413469931253172,-1.5730290525053796
-0.06583650822099203,-0.9205829495135419,0.0866852569839858,-2.1730078634148158,0.1512732310852267,0.03345546891740806,6.0,white,-0.49374775605751636,1.2858613289718968,-0.3458390881253006
0.42025928766820825,1.302894022698066,-1.4306942222273875,1.245718282492137,0.46248094126301587,-0.8002671498926281,5.0,red,-0.06658989209330507,1.7303344383508796,-1.2858999450065904
-0.690941893030084,0.9882821710854653,0.5694878185512409,2.1320546906902362,1.5632139272245502,0.12203264376847789,6.0,red,-0.0535725034699599,1.563291570150295,-1.6917542589109436
-0.3722989703199755,0.11735280214297342,-0.12023012654483797,-0.21040581669045383,-0.2493055634993121,-1.093988753003348,5.0,white,1.5934196227149893,0.02325623082800779,1.2781564222691761
1.5613685468422007,1.7853596449392393,-0.18920192105444592,0.8658598218358085,-0.2493055634993121,-1.2945951762025356,5.0,red,0.32025573227614773,1.535935727335544,-2.0461395344678865
1.0547922161870804,0.39402031975964497,1.1902339691377115,-0.780193507674945,0.1512732310852267,-0.995141609292709,5.0,white,1.4444670332269949,-0.4307905449158714,1.1074060811643822
-1.3689336000343582,0.2567037576085884,1.2592057636473193,-0.780193507674945,-0.5795690907891969,-0.7042044742744321,5.0,white,-0.8556492406652815,-3.0389236075873876,1.2543220548492058
0.6983724273598063,2.24428078066117,1.948923708743398,1.0557890521639741,1.2793077485675926,1.0488932220150284,6.0,white,13.148389259656106,0.06654485811422338,-0.42311275004033416
0.03376880996032963,0.39402031975964497,0.7074314075704564,-1.1600519683312733,-0.2493055634993121,-0.42131272374857354,6.0,white,0.8964546626982871,-1.1660006659832347,0.8940780306412754
2.1905637685170345,0.2567037576085884,0.9833185856088881,-2.109698119972093,-1.904859275557595,-0.3287274784107927,4.0,white,0.6628331948869391,-2.4657934828274874,-1.5774822111501425
-0.9106302929816144,-0.6883238045235228,0.2936006405128092,0.04283315708043175,-0.7481334073745161,-1.603078842073396,6.0,white,1.955435317765905,-0.4407515127016039,0.43802155792765557
1.5613685468422007,0.3256126185774333,1.1212621746281035,-1.1600519683312733,1.9769961307277677,-1.093988753003348,5.0,red,0.10504209701654776,2.1964599098093203,0.6132619821365392
-0.5833144381101123,-0.5366105565817884,-0.3271455100736614,-0.21040581669045383,-1.092452548678474,-0.5147435081410543,5.0,white,1.3948931456597644,-0.25600542840385704,1.6052228977283107
-0.3722989703199755,-0.6121613037533157,0.6384596130608484,-0.6535740207895022,0.6907591890131186,-0.5147435081410543,6.0,white,0.5190131361177114,-2.746019897476103,0.9774342480154734
0.6067357156425645,-0.3135324932901481,-0.12023012654483797,0.35938187429403734,1.9769961307277677,0.7214860881979338,7.0,red,-0.2678686963343067,2.4081279155404056,-0.9700349722335262
0.42025928766820825,1.1783091887158454,0.2936006405128092,0.8025500783930885,1.9769961307277677,0.03345546891740806,5.0,red,0.5606444340837915,0.8099281522330362,-0.40066467637613046
-1.136507905900772,0.2567037576085884,0.017713462474377873,0.9924793087212512,0.1512732310852267,-1.603078842073396,5.0,white,-0.5268936515799824,0.11513349051264617,0.5565502523320949
-0.166694756321482,-0.16769984413526695,-0.18920192105444592,0.4226916177367601,0.1512732310852267,-0.5147435081410543,4.0,white,-0.5884815143054438,0.05904319300299746,0.640075161511047
-0.3722989703199755,1.0520520251971377,-1.6376096057562108,0.6759305915076457,0.9148228274469904,-0.7042044742744321,5.0,red,-0.20719827600411597,1.827116712951972,-0.9700349722335262
0.5140395965112868,0.2567037576085884,0.8453749965896722,-0.6535740207895022,-0.7481334073745161,-0.23697260520012553,6.0,white,0.4698113722032503,7.012302030896077,0.3337429205585595
0.1321519461407385,-0.8425242653978955,0.1556570514935937,-0.8435032511176678,-0.16812508894893843,-0.8002671498926281,6.0,white,0.9003541061156282,-1.0033842306158474,1.1848105312344681
-1.7307148902325462,-0.6121613037533157,0.9143467910992802,-0.02047658636228824,-0.33103271202982615,-0.42131272374857354,5.0,white,-0.765274273507353,0.44123486597143274,-0.10920783392688702
-0.9106302929816144,0.39402031975964497,0.7074314075704564,0.8658598218358085,0.5390517674599248,0.9680184942374382,7.0,white,-0.8286970210233204,0.6682780773705592,0.25647633857553953
-1.2518786014046062,-0.8425242653978955,-0.05125833203523005,0.8025500783930885,-0.16812508894893843,1.824309658885735,6.0,white,-1.133540123185318,0.6161025672170286,0.6960190430830122
-1.4877228097666715,-0.9205829495135419,-0.12023012654483797,0.7392403349503657,-0.16812508894893843,-0.5147435081410543,6.0,white,-0.6016131133719398,0.5602786735592338,0.4134317753690704
-0.166694756321482,-0.4616618137916114,-0.18920192105444592,-0.4003350470186166,-1.8118593132493437,1.6738569505407233,6.0,white,-0.8317932324885592,0.3382251905145833,0.20672121893777035
0.2293425300766009,-0.4616618137916114,1.1902339691377115,0.10614290052315455,0.1512732310852267,0.29691895004418906,6.0,white,-0.2139642570503671,3.426773202882586,0.12029668480530088
0.1321519461407385,0.39402031975964497,-0.12023012654483797,1.245718282492137,0.5390517674599248,-0.8972403857701153,6.0,red,-0.028083044965753312,1.2972344220002303,-0.23677298926730933
-0.2688378574014801,-0.6883238045235228,-0.18920192105444592,-1.0334324814458307,-0.9190719472165957,-1.7080089904939117,6.0,white,1.6045443948512395,0.7556462788141003,1.1433076763637031
0.03376880996032963,-1.2394615362653953,0.2936006405128092,-0.4003350470186166,-0.8333017266744702,0.46886585110315954,7.0,white,-0.7753096611086101,0.6938650438157479,-0.35105553837800985
1.4791306464243854,-0.24033354446896465,1.3971493526665353,0.16945264396587453,0.46248094126301587,-0.8972403857701153,5.0,red,-0.0406128465431862,3.5261557872314695,-1.2410405402324063
-0.2688378574014801,-0.3135324932901481,-1.01686345516974,-0.08378632980501104,-0.08748402352748035,-1.396393028904394,6.0,white,1.4356647329271635,-0.2585897962556158,0.9414444179765908
0.2293425300766009,-0.881472633484649,-0.05125833203523005,3.145010585773779,1.2793077485675926,0.03345546891740806,6.0,white,-0.1250238116569385,0.5872958404798306,0.19349413600749507
-0.800033711939417,-1.4859215083187025,0.7074314075704564,-0.5902642773467822,1.4928575812379152,0.6379705241159335,7.0,white,-1.0756797617374931,0.3768566972363056,0.9664034145381457
2.1905637685170345,0.6627819596650789,1.1902339691377115,-1.2866714552167162,0.6907591890131186,-0.8972403857701153,5.0,red,0.4075344879688373,0.9013072096893391,-0.8487792930829663
-1.022773729435465,-0.16769984413526695,1.673036530704967,0.4860013611794801,0.38542394783412165,0.38325363781073213,7.0,white,-0.6277621010617984,0.5996588438582077,1.0623453248102996
-0.690941893030084,-0.6121613037533157,0.017713462474377873,0.16945264396587453,-1.446826211921596,1.1291336316731493,5.0,white,-1.1430308185190874,0.4154705142645037,0.08616675511570879
-1.136507905900772,0.6627819596650789,-0.8789198661505244,1.0557890521639741,1.9090047165197275,-0.42131272374857354,6.0,red,-0.26471475317247883,5.80020337645652,-0.7030400295684489
0.42025928766820825,-0.7651080468713238,-0.18920192105444592,-0.5269545339040594,-0.8333017266744702,-0.5147435081410543,5.0,white,-0.17130005329587317,0.7244689385247136,-0.0362101338246868
0.03376880996032963,2.24428078066117,-1.154807044188956,-0.21040581669045383,-0.16812508894893843,-0.8972403857701153,5.0,red,-0.1731644304096963,6.084907004845076,-0.4415705811299829
-0.166694756321482,-0.3135324932901481,0.6384596130608484,-0.4003350470186166,1.422090991848872,0.8043254054748782,6.0,white,-0.6454244333580156,0.29512236168805833,-0.48147310215886163
-0.800033711939417,-0.9205829495135419,-0.5340608936024852,3.651488533315547,1.0619329400721311,0.29691895004418906,6.0,white,-0.5287285363705061,0.2194171182210454,0.46206734338122435
-0.9106302929816144,-1.0786709977353384,-0.12023012654483797,0.04283315708043175,-0.007375246244264729,0.7214860881979338,6.0,white,-1.1395041252295117,0.751465848101937,-0.435685780448088
0.32536912693029224,0.5293610353635356,0.6384596130608484,-0.14709607324773102,0.8405936315596951,-0.995141609292709,6.0,white,1.5443898009402508,-0.0151035074473313,1.0138588385497762
1.8031393760679626,-0.7651080468713238,-0.5340608936024852,1.1824085390494168,1.9769961307277677,-0.14603334165118412,6.0,red,0.34158783415339466,0.8148610279988295,-2.791868641587579
0.1321519461407385,0.11735280214297342,-0.7409762771313088,0.9291695652785312,0.1512732310852267,-0.3287274784107927,6.0,red,-0.11275192328910655,2.6345433688446462,-0.041229292057512135
-1.981301690661396,0.2567037576085884,-0.3271455100736614,0.9291695652785312,-1.005452637097853,0.9680184942374382,6.0,white,-0.3556620254961709,1.3178969117546124,0.515685150279686
0.5140395965112868,-0.24033354446896465,1.1902339691377115,-0.5902642773467822,-1.1800806239037605,1.5211585966208772,7.0,white,0.2871123426537363,3.865189812425443,1.1908792061176472
-1.608298390231884,-0.5366105565817884,-0.3961173045832693,1.245718282492137,-0.16812508894893843,1.749359874684007,6.0,white,-0.861497779316297,0.5591501378594287,-0.24124091394615482
0.03376880996032963,0.2567037576085884,-0.5340608936024852,0.7392403349503657,0.5390517674599248,1.824309658885735,6.0,white,-1.0609994304633639,0.950851780035937,0.07530939725669772
0.6983724273598063,0.11735280214297342,0.3625724350224171,0.7392403349503657,0.5390517674599248,-0.995141609292709,6.0,red,-0.07863210662482573,2.3816276620812,-0.538591772262356
0.5140395965112868,1.2408078734961425,-1.154807044188956,-0.3370253035758966,0.8405936315596951,-0.23697260520012553,6.0,red,-0.13890091097894777,9.601063350707506,-0.16217453896077566
0.32536912693029224,0.2567037576085884,-0.18920192105444592,1.0557890521639741,1.2072812125701977,0.46886585110315954,5.0,red,-0.009503270274283049,2.712835785997708,-0.35219295614968915
-0.800033711939417,-0.6121613037533157,2.914528831877908,0.29607213085131734,-1.092452548678474,-0.5147435081410543,6.0,white,-0.6445069909627625,-5.245519905082011,-0.08871889677632425
0.1321519461407385,-0.6883238045235228,-0.8789198661505244,-0.6535740207895022,0.07220822380429186,-1.396393028904394,5.0,white,1.4704440787771134,-0.05245776625930811,1.2242995599852713
-0.5833144381101123,0.04689541312236239,-0.12023012654483797,0.16945264396587453,0.8405936315596951,1.6738569505407233,7.0,white,-0.8600067788052355,0.5772986065492426,-0.004449929206358866
-0.2688378574014801,-0.38730555737706385,-0.12023012654483797,-0.4003350470186166,-0.16812508894893843,-0.8002671498926281,6.0,white,1.1466773176441487,-0.39540259035993675,1.0923678196742346
-0.4771125543560316,-0.9205829495135419,-1.2237788386985637,-1.8564591462012072,-0.5795690907891969,-0.995141609292709,6.0,white,-0.2184372585835167,-10.726312933202284,0.7374681284934322
